"x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","y"
0.542272998252884,0.453956416342407,0.68261027848348,0.197048239642754,0.532634007977322,0.675399404484779,0.803416535723954,0.0240835114382207,0.561074184719473,0.910371749196202,13.1678884464809
0.1872164811939,0.121737923240289,0.261027735425159,0.830035239690915,0.174162064213306,0.372252055676654,0.530298002064228,0.232057798653841,0.631355733145028,0.741162782069296,9.47258569006382
0.792797876987606,0.547305889194831,0.438130528666079,0.657032508868724,0.351026780204847,0.750008534407243,0.689090102212504,0.844077313318849,0.0968670141883194,0.986167215975001,17.8350926413842
0.514666416216642,0.464153111213818,0.913825949886814,0.924323531799018,0.918883195146918,0.981771297752857,0.801850132644176,0.667350718518719,0.804286214057356,0.754805449629202,23.1084421539367
0.206020032055676,0.348037041025236,0.192547728540376,0.0789254170376807,0.895567737519741,0.425357314292341,0.677866447484121,0.68343070964329,0.538222268922254,0.00688514299690723,8.82818653786528
0.148804494645447,0.0717274197377264,0.518286262173206,0.0989676255267113,0.382716238964349,0.268010845640674,0.177544445497915,0.0480073320213705,0.0351816036272794,0.412978961365297,5.27031148107101
0.0330900195986032,0.866863717790693,0.00761808454990387,0.183685845229775,0.153025616891682,0.994434119435027,0.544612904079258,0.0179250857327133,0.739269130630419,0.629165363730863,7.56997839626558
0.648914174642414,0.62840851652436,0.752893011085689,0.943127360660583,0.341071271337569,0.562272309558466,0.472913695732132,0.730045503471047,0.96893442212604,0.447699484182522,21.9018300745153
0.463829755084589,0.453179311938584,0.969725512200966,0.352879537036642,0.126660074805841,0.041089411592111,0.741106265923008,0.636888198088855,0.559807564131916,0.969437935389578,17.5717298384591
0.861731633078307,0.779883311595768,0.620972810080275,0.524878043914214,0.730277282884344,0.777491239830852,0.747868391452357,0.261739655397832,0.23997784499079,0.363554609706625,18.4318826005253
0.034260124200955,0.584499422693625,0.159542727516964,0.440467261243612,0.961042164359242,0.311424653744325,0.656749355839565,0.821575457695872,0.942520719952881,0.490276496624574,13.873893742558
0.856347506633028,0.499744919128716,0.66329835425131,0.416563474806026,0.674937455682084,0.0158634150866419,0.437703884672374,0.494752610800788,0.425204915227368,0.0844426846597344,18.0005844962993
0.308613168075681,0.618150879628956,0.345035841222852,0.284729979233816,0.0120276953093708,0.74207029119134,0.32231396343559,0.527520508039743,0.78470345865935,0.418374030385166,8.85845321200438
0.192382383160293,0.734563095727935,0.0224010183010250,0.930109097156674,0.339169185375795,0.202756240498275,0.00678858091123402,0.111483177868649,0.889221808174625,0.222794800531119,20.6584239912997
0.532704292330891,0.69352049822919,0.448387862415984,0.907790678786114,0.596209378447384,0.326191216707230,0.0417983252555132,0.324853306403384,0.444085529772565,0.665323502384126,21.0593479340193
0.118562774267048,0.126486592693254,0.464504976989701,0.334378264844418,0.0310821747407317,0.771607430186123,0.488462858600542,0.859034648863599,0.246669928543270,0.83610335108824,3.77792089009943
0.714272514451295,0.740779020125046,0.607892262283713,0.225067781517282,0.186443657614291,0.619048370979726,0.576991078443825,0.88195316796191,0.279592641396448,0.319387479685247,13.9811796557018
0.168189698597416,0.537416570587084,0.959064435446635,0.0522310559172183,0.420534359524027,0.189700012793764,0.271882393630221,0.855398261686787,0.131359225837514,0.168206681730226,9.9485354899694
0.134985649958253,0.52261733263731,0.867654849775136,0.734210317255929,0.532566271722317,0.787889069411904,0.510349849238992,0.961234893416986,0.95847681653686,0.135738221695647,13.0649388592805
0.671905861468986,0.0633122972212732,0.533217996591702,0.908312729559839,0.941418444737792,0.399629859253764,0.564219382591546,0.560423599323258,0.250382511410862,0.233657682780176,15.0023158963314
0.699319578940049,0.807855462888256,0.626137075247243,0.141085573006421,0.0448046927340329,0.813806750578806,0.830744668608531,0.532472478458658,0.799233343685046,0.90498339640908,11.1004512158161
0.113629334606230,0.273614372126758,0.137423652689904,0.103233732283115,0.620582109317183,0.424148278078064,0.0312865942250937,0.40016794600524,0.369994763750583,0.844608595129102,6.97790113687398
0.346363765653223,0.569068077718839,0.0219078434165567,0.78185253799893,0.42627957300283,0.248847209149972,0.253039567032829,0.0810362275224179,0.885208755498752,0.093136896379292,20.3580128136393
0.100461530964822,0.224963229382411,0.483616852667183,0.747234689304605,0.381212838226929,0.691697823815048,0.108860520645976,0.428931011818349,0.160865335958079,0.161275479011238,10.0933862579865
0.069589895196259,0.64226735685952,0.169007544172928,0.0645621756557375,0.635412881150842,0.603399562183768,0.374529768945649,0.85078453226015,0.249124661320820,0.4104693767149,7.77627804540791
0.135851766448468,0.880394379142672,0.486245674313977,0.495902101276442,0.66068201023154,0.238059674389660,0.864157274598256,0.703848847188056,0.827653977787122,0.088128550676629,13.2604763573373
0.703503196593374,0.659905628068373,0.158634161576629,0.203866065479815,0.843167055631056,0.306303365156054,0.699232256738469,0.874962074449286,0.151607926934958,0.808438304346055,18.2425532674143
0.9933551477734,0.376695885090157,0.923172200098634,0.546989257214591,0.352532423799857,0.687455440405756,0.787100623594597,0.85802660882473,0.701110818656161,0.00701228529214859,21.7973827481675
0.585898495744914,0.0052662561647594,0.679164382629097,0.0809076875448227,0.612152899149805,0.575920943403617,0.737294773338363,0.539849982829764,0.144248537020758,0.32745405100286,5.92881006052301
0.566406050231308,0.63392367050983,0.553631615126505,0.623199982801452,0.808458264684305,0.176890488713980,0.22924744640477,0.581841048086062,0.376629492500797,0.123086729086936,19.8016330143318
0.65800456609577,0.0350552517920732,0.892878346377984,0.237006370443851,0.210949406959116,0.599343752255663,0.287438197061419,0.0922732604667544,0.212956625968218,0.38508061808534,6.99940199491925
0.645679341629148,0.109811864793301,0.393438541563228,0.706056426279247,0.760963373817503,0.966548095690086,0.469898458570242,0.508470592088997,0.868080982007086,0.819138798629865,12.8052252431507
0.185859572375193,0.535593216074631,0.747986124129966,0.947419219417498,0.535288685932755,0.415197464637458,0.786366362124681,0.107496357988566,0.644360816804692,0.980290310457349,15.9059821866112
0.941850461997092,0.46792309707962,0.806976329069585,0.292157541261986,0.600209388881922,0.840245910920203,0.650859033921733,0.0173221323639154,0.0401077147107571,0.357701631262898,17.0394736521724
0.445977069670334,0.494104552315548,0.168490696698427,0.29519044351764,0.107410486787558,0.795449928147718,0.932749989908189,0.801788815762848,0.514952098950744,0.084093691315502,10.7006218278164
0.9476300815586,0.667031242744997,0.95404974464327,0.783211660804227,0.73176247626543,0.838848470710218,0.592774259625003,0.952071748673916,0.266618203604594,0.415270203957334,26.1367926738576
0.95155475474894,0.923531000036746,0.419294183840975,0.458760745357722,0.199515866581351,0.732273750007153,0.525115585653111,0.398703295039013,0.807164284866303,0.358729124534875,11.4832746354287
0.836216393858194,0.879204229451716,0.448629284277558,0.32908574026078,0.198139339219779,0.80687921307981,0.99737569061108,0.716806309530511,0.0994285142514855,0.466439857380465,11.2323518194685
0.474325323011726,0.124228688189760,0.708924968494102,0.027135320706293,0.763979130424559,0.716650588670745,0.0764874704182148,0.286712969420478,0.679172540083528,0.592693005921319,7.40854254419183
0.996854618191719,0.0841673980467021,0.0224011617247015,0.744061022996902,0.648332376033068,0.167017841944471,0.100928611587733,0.318195471307263,0.0173615165986121,0.974400793435052,17.0936773350552
0.119047109503299,0.826712970156223,0.394930107053369,0.69314515707083,0.5937121338211,0.665186204714701,0.537768506677821,0.84667103830725,0.768712789518759,0.598973504500464,14.5975441888825
0.550738478312269,0.24778122943826,0.87641868670471,0.0243697201367468,0.0855780576821417,0.425902373623103,0.230549485422671,0.585155596490949,0.203223132295534,0.455858220811933,6.89490047213927
0.975628423970193,0.608260753797367,0.261136764194816,0.393741152482107,0.544912187149748,0.759842667263001,0.510354410856962,0.307810805505142,0.582137750461698,0.256376175442711,16.2285488312809
0.276827063877136,0.487440452445298,0.964651815593243,0.92558379820548,0.330319646280259,0.810003667837009,0.361803386826068,0.960195498075336,0.791942429728806,0.810606660321355,20.0476385118394
0.0809745630249381,0.85581738455221,0.581947633298114,0.72954381396994,0.417735989671201,0.48454030114226,0.313520935364068,0.75206327601336,0.657124180579558,0.953002219321206,11.9042512228053
0.346496366895735,0.0191319088917226,0.724967529531568,0.90120511711575,0.0638300806749612,0.673945958260447,0.847862276947126,0.559433388058096,0.754690084606409,0.574966644868255,10.4893688800416
0.235605583526194,0.00634661852382123,0.553574986057356,0.285813604481518,0.693443306023255,0.94927642820403,0.358949294546619,0.726396640762687,0.993311004480347,0.258235903922468,6.1854398764919
0.541468858253211,0.180113234324381,0.132764016743749,0.480905915377662,0.137712071882561,0.505245212698355,0.717980335932225,0.728481849655509,0.229962632292882,0.902434371644631,11.4099073201624
0.856154792010784,0.0150021705776453,0.297710537910461,0.601160455495119,0.441159829962999,0.170434294268489,0.109380176756531,0.187159645836800,0.569566966732964,0.632373981876299,9.08712676002418
0.643496251897886,0.405731025151908,0.710283911321312,0.906750765861943,0.80274217412807,0.780145668191835,0.754949350608513,0.385021622525528,0.982275841291994,0.846351760439575,18.9496121140083
0.183597118826583,0.0787465614266694,0.627036505844444,0.356098864460364,0.704510910902172,0.791799142258242,0.732712097465992,0.0922437035478652,0.27135848836042,0.489016175502911,7.82856525252359
0.484719810076058,0.627788065932691,0.293625665828586,0.738677071873099,0.110911834752187,0.422344424529001,0.512077409308404,0.387238609604537,0.164788232883438,0.401339151198044,17.9053785015255
0.171768201980740,0.227207696298137,0.534234701888636,0.664041968528181,0.992999339709058,0.903584800893441,0.292237777495757,0.584726709173992,0.0542494477704167,0.0886309228371829,12.0337932566365
0.297365257982165,0.0180444519501179,0.282583057647571,0.24411767302081,0.328019191045314,0.742672237334773,0.989291412290186,0.225181561894715,0.836024935590103,0.319570366293192,5.41622280236148
0.232773468131199,0.509427564451471,0.945848483592272,0.102506996830925,0.0192878227680922,0.223811815027148,0.896238016197458,0.701262912945822,0.386062434175983,0.84239349537529,8.30824150199215
0.768046197947115,0.493103596847504,0.424598700832576,0.943046106025577,0.299807095900178,0.0534606263972819,0.264388798503205,0.428304579108953,0.476324746618047,0.0889759655110538,19.5642403118086
0.571690922603011,0.924163431162015,0.0635237246751785,0.904729569330812,0.337601949693635,0.0315094613470137,0.836171064758673,0.639535696944222,0.501594481291249,0.929758883314207,24.4661468467888
0.259166526375338,0.513209328288212,0.530299566453323,0.602939562872052,0.42002241499722,0.187582941493019,0.60905197984539,0.0861588343977928,0.108292826451361,0.521013679215685,11.9272142772441
0.133267443161458,0.253550034249201,0.705853448947892,0.201284329639748,0.174748884979635,0.615524888969958,0.811127482214943,0.183569289743900,0.711093695834279,0.621039525140077,3.22882382915268
0.0308251609094441,0.884627210209146,0.0239975885488093,0.225107310805470,0.7733036915306,0.98146691545844,0.852153691928834,0.827161299530417,0.793471626471728,0.0874204610008746,11.9503376554323
0.88769496860914,0.900921679800376,0.646378035191447,0.472956853685901,0.912992405705154,0.987353002419695,0.982635724823922,0.893897094065323,0.70023036794737,0.120244949590415,15.1277057351921
0.0248724722769111,0.941503104986623,0.192456833086908,0.621040048077703,0.376982134534046,0.738843637518585,0.993772990303114,0.0483074577059597,0.682082263985649,0.62918646633625,9.64618815412198
0.413389560533687,0.163286755327135,0.909954683156684,0.07826984860003,0.319505128543824,0.736807885114104,0.240302740596235,0.0658394009806216,0.871199955465272,0.482320311712101,8.8970603010794
0.525527243036777,0.342219040030614,0.499686918687075,0.546169952955097,0.727123408345506,0.279999184422195,0.355887999059632,0.625314639182761,0.496395896421745,0.821023041382432,12.26295969231
0.352749629644677,0.350592912873253,0.174096370814368,0.427295442903414,0.501676709856838,0.601802039658651,0.93723299074918,0.519262606976554,0.528701862553135,0.0888867827598006,13.4591968739658
0.287245027720928,0.0475293006747961,0.559732403839007,0.95817084144801,0.589335542637855,0.269588625989854,0.98282863246277,0.638568377820775,0.789061345392838,0.240956333233044,12.3623288370321
0.136475334176794,0.876013669651002,0.733842550078407,0.826874105026945,0.640818110434338,0.554971704492345,0.88030576473102,0.0994260145816952,0.200014215661213,0.0573337920941412,15.2057793718810
0.273321385029703,0.948726237984374,0.722103230189532,0.359829081455246,0.181214462965727,0.187092395732179,0.327335409587249,0.248201191192493,0.871294927317649,0.267258118838072,12.2831835306371
0.761348454281688,0.711120557039976,0.877793373074383,0.771968252025545,0.671033299062401,0.879656400065869,0.397652062820271,0.617604917148128,0.191814064513892,0.179543143138289,23.2660347999603
0.1307183788158,0.312241440173239,0.276360102929175,0.88228369760327,0.858823626535013,0.580469022737816,0.702064228244126,0.71119236573577,0.343141454271972,0.954539567697793,15.598247461572
0.60596259823069,0.932985948165879,0.981078941142187,0.420380169991404,0.497837940696627,0.905860441736877,0.53522337297909,0.737540095113218,0.739778165938333,0.0062507288530469,20.8509618192968
0.647506159730256,0.726675760233775,0.422260342165828,0.270260621327907,0.263116011628881,0.90953544084914,0.170754374703392,0.68661699979566,0.470843924675137,0.579014996998012,14.8420289070509
0.221936601679772,0.707169828936458,0.613872047048062,0.471019692718983,0.848740378161892,0.482104044407606,0.0847208690829575,0.669044736772776,0.216206329176202,0.529350359225646,13.4283385084898
0.525896895909682,0.502217734931037,0.53365410445258,0.952184645691887,0.233601901913062,0.78828823682852,0.985675355885178,0.141680318163708,0.845990516245365,0.130686517339200,19.2131587037518
0.993684992659837,0.774537074845284,0.424223650479689,0.954879078781232,0.455566982505843,0.911042369436473,0.439114816486835,0.799971676897258,0.765291325049475,0.892494896892458,19.5022337273217
0.768017797963694,0.587798566790298,0.967116134474054,0.289031153311953,0.474893467966467,0.708154503954574,0.136299306293949,0.646778204711154,0.860513941384852,0.0229478115215898,17.2524384001408
0.109306005993858,0.8551886100322,0.404189629713073,0.722734055947512,0.99989177309908,0.59416335565038,0.957800866570324,0.987981218844652,0.42402675980702,0.80204697069712,16.1546245710521
0.784125172765926,0.958666051737964,0.894098417833447,0.875192542094737,0.999426615424454,0.140598860103637,0.941891531227157,0.755235601216555,0.650314686121419,0.582118174061179,23.4053340518526
0.653783305315301,0.838435207959265,0.950676552951336,0.600359276635572,0.434779563453048,0.113288389053196,0.708052914589643,0.487530603306368,0.94964541029185,0.222402601735666,20.3441726789454
0.040932648582384,0.313062647823244,0.961735893506557,0.0975029850378633,0.719608700135723,0.589286352973431,0.305333205498755,0.207117986632511,0.53674619900994,0.727062626741827,11.0261989059734
0.894413123140112,0.493001642171293,0.719365073600784,0.115944949444383,0.302644303767011,0.907829674426466,0.202395918313414,0.42316753254272,0.188211379339918,0.247288744198158,13.8652269642613
0.091105222934857,0.199964856496081,0.950001556659117,0.717485275818035,0.0352840663399547,0.200787591282278,0.468815231462941,0.815534714842215,0.157804927788675,0.151741612236947,11.5560170897471
0.288660800317302,0.457237267168239,0.732213953509927,0.241164831910282,0.361905631376430,0.772700441302732,0.465285270474851,0.149310934124514,0.922499328386039,0.166777602862567,9.19406989027098
0.2744526702445,0.188218893250450,0.357740714680403,0.0151126666460186,0.996711244340986,0.142248331103474,0.0772926479112357,0.916699645807967,0.842654925305396,0.2658746172674,7.01529444002952
0.271616101264954,0.336507896194234,0.39198863459751,0.628988344222307,0.228125127963722,0.327377581270412,0.472195843467489,0.0412492088507861,0.766172245843336,0.947305284207687,10.8001381119961
0.409507393604144,0.957913496531546,0.935468659503385,0.839391751680523,0.61033495911397,0.187998234992847,0.108702315483242,0.970619852654636,0.163791936123744,0.459874961990863,24.3952129517509
0.534560875734314,0.691066052298993,0.473745261784643,0.142020833678544,0.539956974796951,0.46929955505766,0.0352828323375434,0.643106386531144,0.387419003294781,0.661581130698323,13.5122195905403
0.548387491609901,0.52700254553929,0.862438917858526,0.656441458733752,0.186216462636366,0.0140861778054386,0.0282518586609513,0.814083932200447,0.111044358229265,0.879826869117096,18.5065354241043
0.349986587185413,0.836103446315974,0.763637157157063,0.658181076403707,0.755873718997464,0.649599029449746,0.15111040067859,0.023290146375075,0.902734778588638,0.320257984334603,19.6171695439542
0.380312148015946,0.144010209711269,0.741352367447689,0.444759453181177,0.595547601347789,0.785636135842651,0.46345592290163,0.868410537485033,0.322527705691755,0.991457423195243,10.8923210583555
0.429871045285836,0.298471770947799,0.181355256587267,0.0528685078024864,0.924616562668234,0.799016624223441,0.731833291705698,0.517333788797259,0.780564524233341,0.522213726537302,10.7344784818181
0.67230137065053,0.508202997967601,0.982603074982762,0.238562118029222,0.226808167528361,0.91255791275762,0.596682197647169,0.239994470961392,0.296542931813747,0.386461801128462,16.0366988595728
0.218619397375733,0.046672370750457,0.433652159525082,0.0525809293612838,0.634203514549881,0.0208582226186991,0.370974336983636,0.578480761265382,0.676871269475669,0.71421557944268,3.97298674957437
0.160302383825183,0.186649800278246,0.443475263658911,0.923212109133601,0.234432024415582,0.962817530846223,0.539074990898371,0.852532114600763,0.3081199596636,0.677090185694396,10.9121529951589
0.601911024656147,0.528294995659962,0.506400229409337,0.810161572182551,0.284604761051014,0.0033009082544595,0.423296198714525,0.783165127038956,0.266881339717656,0.0198625929187983,18.9181874430714
0.0870823117438704,0.0822282009758055,0.616335490485653,0.635948054259643,0.978414487326518,0.397938219597563,0.288609605981037,0.665907240938395,0.428550884127617,0.8182291877456,11.8937962403468
0.73054125951603,0.527441824320704,0.491271245060489,0.117520773783326,0.991238209418952,0.59012242895551,0.448758828220889,0.0914286370389163,0.601895621046424,0.770983730442822,15.0328127352239
0.220064874272794,0.564106594538316,0.481803199741989,0.89755143946968,0.649394460720941,0.945424216566607,0.299847962101921,0.578453570371494,0.463777999859303,0.541456026025116,15.3764208416450
0.290338702267036,0.395563557511196,0.275241785682738,0.542540846858174,0.551597126526758,0.792982446728274,0.163057677680627,0.88380353152752,0.836170872440562,0.398677101125941,13.1420517039417
0.529911774909124,0.130861186422408,0.583670746767893,0.492035644361749,0.584369089920074,0.150936004007235,0.614388077752665,0.907330203801394,0.414041427895427,0.292079838691279,9.24603780573216
0.512613390339538,0.324191619874910,0.104900262784213,0.500688470900059,0.860251482808962,0.989561920054257,0.949927074136212,0.742748550605029,0.693644761573523,0.130381494993344,17.5020114613796
0.951094806194305,0.0159682186786085,0.846531691495329,0.0154070742428303,0.951380050741136,0.703282847069204,0.313207644037902,0.498939864803106,0.432394125498831,0.119949792278931,8.06436526946432
0.854456352768466,0.377048479858786,0.458440635120496,0.531076609855518,0.379345640772954,0.475954479537904,0.562750462209806,0.422914621885866,0.206249669659883,0.242732647806406,14.6878936282687
0.834697580663487,0.274138333275914,0.55994567531161,0.97377207595855,0.375991011969745,0.765660917852074,0.318889139918610,0.966645991895348,0.71702078729868,0.295794220874086,18.8858290274395
0.216223580529913,0.910184368956834,0.940530598163605,0.482098337030038,0.648620778229088,0.499009953113273,0.297067800769582,0.507199608255178,0.279209123691544,0.270157119492069,19.7183608679992
0.288317660568282,0.173852629959583,0.0588834728114307,0.7653395421803,0.428350527770817,0.501529171597213,0.256502895848826,0.305559366475791,0.110404965467751,0.487090444890782,15.8008557194150
0.386238922132179,0.981085149105638,0.677583233220503,0.64046010398306,0.768692419631407,0.80289811338298,0.293672553496435,0.728122183354571,0.403923269594088,0.514937999192625,18.4501970577035
0.124290913576260,0.864332454744726,0.477804607944563,0.277554568136111,0.76652926323004,0.287563489284366,0.226195611059666,0.398858305532485,0.190864349482581,0.674719872651622,10.0951446215299
0.098640016745776,0.0435082283802330,0.0989180938340724,0.989186629652977,0.549557862570509,0.53478008764796,0.644426558632404,0.127792010549456,0.292382830986753,0.735344846965745,15.4018921636070
0.976194918621331,0.509023393271491,0.734529665438458,0.0494986246339977,0.360678505385295,0.812740854918957,0.183137988671660,0.742883943021297,0.5840627735015,0.270161581924185,13.6951009069889
