"x_1","x_2","x_3","y"
55.4568794788793,76.1965275043622,80.077509325929,48.9581507931959
65.107881417498,93.5457436135039,52.712200768292,69.0308086436707
67.2196645988151,13.1967081222683,39.97611051891,50.3223066513839
64.0109765343368,55.8685197029263,20.4371870262548,49.6406550325458
42.8630043054,43.2830463629216,21.4907405665144,50.9513596172442
85.8166325604543,18.3278953423724,57.4889224022627,48.8662261609076
25.2897425554693,41.423531062901,65.3726531658322,29.5305626630155
50.0116495182738,28.0847351998091,15.2536653447896,50.4247445945254
92.5971339223906,23.4862993704155,47.134654247202,49.9346612719128
78.0626021558419,35.9994059428573,0.775583367794752,49.2455329871155
39.819248043932,2.28891670703888,34.1753122163936,48.3807767826489
65.2446441119537,9.94007783010602,13.9056739164516,51.347207741438
47.5481518078595,8.5993324406445,48.8950096536428,51.8121699316636
87.0606214273721,70.845632837154,29.9943051766604,49.2563021655574
40.7937819836661,42.8587132133543,88.4269166272134,50.3171989166326
32.0703978883103,28.4317906247452,41.9587696669623,50.674446223913
85.6669864850119,62.4966888455674,27.2144435672089,51.4261917286493
15.8878300804645,55.8984485920519,46.3734678691253,29.9803888242655
86.4109826739877,9.78935975581408,68.4573336970061,50.4177636115704
88.6431939899921,5.69810050074011,99.9990853946656,51.0509769490751
57.7133322134614,23.9382867934182,95.0756900478154,50.9069637656625
13.7645992217585,89.4390777219087,72.2707954933867,30.0311453552404
32.595447008498,82.9344937112182,29.0216083405539,69.5615606186126
26.4688387978822,60.3152551688254,23.1651974841952,29.6403712279026
58.3957341266796,1.51265312451869,6.71857334673405,49.1284940538447
6.47751202341169,70.1476154150441,73.8271073438227,29.3829536342951
90.1587139815092,68.6909466981888,83.8625258766115,50.1805727936825
42.7002366166562,46.3132778881118,44.2046991316602,49.7826767302891
22.4414189346135,0.377431279048324,89.8131432477385,30.044518119371
98.9173949463293,72.9459709487855,51.5184105141088,49.6185865812407
97.4386439891532,35.1913383696228,79.3448998127133,48.400510201733
0.141593674197793,17.0492626493797,64.2359992023557,29.5340103134999
87.0460291393101,94.3262253655121,84.4847620930523,68.2194420630455
61.5808471804485,7.61277456767857,5.40253100916743,50.1823494243793
46.2388311745599,86.7421792121604,70.1552764745429,70.6486113663785
15.7830479322001,11.3052645232528,34.0694193495438,30.2089603325664
54.3888124171644,66.2013058783486,7.34368516132236,51.5170792852706
83.0022043082863,20.2192959841341,47.5685518234968,49.2071689343905
89.5540877711028,7.94900958426297,46.7919982271269,48.8709266411352
98.5194248845801,22.3949771374464,55.7468289975077,48.5369341184337
89.0591425821185,84.2928397934884,44.00054293219,69.7734305402411
91.5948206791654,91.6874157264829,47.2480502445251,68.6540496920041
37.0947183342651,76.9113027025014,54.6235315268859,50.5442937203897
26.8795178737491,21.1482957703993,18.4268704382703,31.2666783907143
5.78559513669461,58.3343844860792,23.0387200601399,30.047445105551
20.4687069403008,10.6916517717764,35.7062633149326,30.0455872124628
47.4478739546612,22.0155492424965,32.4592504883185,50.013426413605
5.0722140353173,63.8102907920256,63.1651703733951,30.1700019086001
6.4627836458385,29.6200798591599,39.2389116575941,30.331698777416
94.6271844673902,84.4665752025321,97.0463147619739,69.18671928843
22.4497759481892,83.5335874464363,51.2378242332488,29.2590741125814
56.3364690169692,66.4648523088545,55.5598626844585,50.9278065414324
80.0099507905543,85.652551939711,10.1509847212583,69.4897836082284
13.2053933572024,38.0912667838857,95.4365158686414,32.6295813129212
76.2698843376711,25.0204201322049,62.197345495224,50.9343895705707
9.43114953115582,95.4868800472468,28.963920311071,30.2467096733415
4.97792505193502,4.96027085464448,63.4067304432392,30.7948598684768
8.45401010010391,86.50041972287,57.1639999281615,29.3878589409849
44.3535839905962,16.4889342850074,52.8180816676468,49.6451435638433
42.6199421286583,40.740449167788,35.6998896226287,49.7786875110161
0.323358969762921,34.6797138685361,91.1882027285174,29.7376052645451
44.6641202317551,18.0670833680779,79.718564171344,49.8716603414249
32.7975849388167,22.9374261340126,28.9873520843685,49.3351385572978
15.0652833981439,80.7995911221951,6.63032110314816,9.81031722591524
86.9265530025586,82.8716354211792,50.3157144179568,70.8195300924843
39.4918199861422,12.4594399705529,6.4242854481563,49.0689331446167
92.0713410479948,15.8226657425985,62.4837120296434,49.4765778088292
20.5225250218064,31.3392584677786,6.725207506679,9.49553674327395
16.5423570666462,8.89992837328464,42.9104920243844,29.3639249746554
7.39553298335522,96.4384408667684,74.9749060254544,30.1086029477802
11.6324417060241,58.533353311941,81.0952916508541,31.6551428797222
11.6733862319961,48.4191441908479,7.85107801202685,10.0542739200704
77.0287746563554,61.3146098097786,52.6421309215948,50.024973540611
11.2097380449995,78.6222545662895,30.7973948074505,29.0522632294738
30.6452358374372,61.4300333894789,11.8687981273979,49.9079668811989
45.8567565539852,80.1577412057668,52.0946842618287,68.7431471134185
67.1152849914506,4.58663869649172,5.61483262572438,49.9674849546864
39.0362000791356,68.1064534932375,98.3769462211058,49.0956297979336
21.6498518362641,16.4528690744191,62.0374995283782,30.1801943858507
34.3078436795622,49.4458243250847,37.1697756461799,50.3922295987954
53.7506190827116,44.9382081395015,25.4047259455547,49.9265844015421
93.3246347820386,75.099740899168,75.6151603069156,51.7777955380873
28.2461354043335,2.66124566551298,58.5696029243991,32.8799441532989
31.034405506216,50.2546503208578,84.2750336276367,50.4963797544327
27.1167668048292,89.4939456135035,57.9305380349979,29.4537167002492
72.4717080360278,3.90896401368082,13.1033834535629,49.3709090302214
97.8495631832629,56.4626868348569,98.3550073346123,50.8951257959838
14.151220722124,86.8969969917089,95.9674104582518,30.0915874205978
88.2061608368531,23.4978183871135,7.11093919817358,50.6064180450652
67.228461522609,64.2222949303687,35.089910030365,47.6134009962978
98.5016842605546,23.6674946499988,41.4463554974645,50.9548441769051
28.7993581732735,79.7477730549872,62.6758795231581,29.555354701819
70.41387448553,74.4101994205266,25.3052657935768,50.2859068938819
33.7851551594213,17.155830306001,97.8373149642721,50.5017975762738
74.2382972501218,27.0069711375982,24.4404272641987,50.1098414053804
13.9484730549157,1.20727845933288,77.3595673032105,28.6199304237165
13.9488945249468,59.5031474949792,69.1613422473893,29.722325169511
75.3707979572937,59.549992880784,74.936375906691,50.9035480049636
9.121481818147,18.4910049429163,36.0539044486359,31.6322445986589
91.0751787014306,85.1230558473617,46.6181692667305,70.1514422060362
37.6609089085832,70.2970010461286,63.62292857375,53.7731827734046
74.3502566590905,19.5063132094219,12.7653948031366,50.4370343226879
83.2858571782708,22.7989970939234,30.9360447106883,49.1673284850119
48.9780615316704,44.3457955261692,94.1343871178105,51.4261032790181
78.6675108829513,22.0351495314389,32.7306291088462,48.1652707448884
28.9242415223271,62.8514852141961,29.4903819914907,30.3433653630358
92.9240104975179,18.7402547569945,60.7134525896981,49.5483356409003
96.4309222763404,62.003474123776,26.8511600559577,52.8918066152479
8.14476243685931,49.9161303509027,32.3894393164665,28.488067552451
29.8930253833532,97.9733122978359,92.2890675254166,31.64298727497
67.1150373993441,87.7237198874354,4.31945489253849,69.5788462748833
25.2501443726942,47.4430394824594,73.4242910519242,29.5461307508824
57.3381323600188,27.3828029399738,43.4736142866313,48.8651591624428
90.0195877766237,40.4187703505158,94.375503109768,52.0085526449331
87.8103012917563,32.8104067593813,42.9780422709882,48.5938482127752
62.8409199882299,25.2140551572666,79.1087269550189,50.0710661826646
96.5084354393184,19.6675334591419,41.3381843362004,51.0701426631308
48.8044139463454,65.7686101039872,46.8176640337333,50.1442206385213
42.5702314591035,6.72132556792349,59.0758996317163,50.7740082970784
82.4006339069456,15.5896027106792,31.3684813911095,49.7464616293039
31.4209451433271,5.41307230014354,93.7264986103401,48.3676223821062
85.1227671839297,70.5604851711541,14.674415695481,48.6353430862306
31.0943983262405,4.39571035094559,34.7471660468727,50.4562668607976
25.514155626297,64.077455480583,27.5973908836022,29.9330109555559
43.3596439659595,54.9997717374936,6.74645593389869,50.0211322007635
33.5433494765311,1.6581206349656,30.9288781834766,49.8709129871209
26.2736779637635,40.5486641451716,62.5893670134246,30.4522857222625
27.9179764911532,63.3804790209979,61.1867324449122,28.8338438576548
37.4844445381314,16.3497508969158,96.72570459079,50.387819539882
24.2391451029107,49.7314144624397,59.7144217928872,32.2673635326269
73.0183978797868,3.00880544818938,1.00392801687121,48.5441908069292
92.7190642338246,53.3610612386838,91.5232912870124,50.315682393979
38.3858637418598,60.6066512642428,35.514316149056,47.8448654674911
30.0675742793828,63.9245357830077,57.2404031641781,49.5182079403258
66.4322944125161,20.1800633687526,69.6221496444196,51.5723525598172
79.6430322807282,99.4036315241829,47.7032679598778,68.802273296362
32.53688972909,65.3978146379814,23.6168668838218,49.4353602555669
64.108592341654,36.6863873321563,48.7998023396358,50.2395078311097
46.8565437477082,78.3390748314559,10.2962693432346,50.9661309123369
60.2937515126541,32.3843518504873,85.9367214841768,51.1070594443982
60.8311851741746,6.34727757424116,89.4230389501899,48.2395506997144
16.3378240540624,88.4569676127285,24.1036255843937,31.0731442990945
26.4589658239856,58.3669003332034,88.0831823451445,30.1920462997877
89.552551577799,82.6771493768319,78.4082400379702,69.1531356692406
88.8245046138763,53.8179136347026,23.8916458329186,50.522785967339
19.1605524625629,83.4697124315426,76.4187198132277,28.2815186442802
87.5309225171804,13.9482609927654,21.196755557321,49.3801349042075
13.2979538990185,62.4652474652976,65.1024258695543,29.222926424255
45.6486937589943,44.0600883448496,10.9738297993317,51.5047041195308
97.3060745047405,40.5812132172287,21.4265814283863,50.2128763282108
85.3798195719719,76.4024677220732,22.3601045785472,48.8705309437165
36.7529044160619,26.9722332945094,78.8696960313246,50.6321583152507
19.4570164894685,34.4299044925719,76.3003902742639,29.3546510090517
10.6033677468076,47.8363710455596,56.7071126541123,30.2840335039031
93.8865467905998,28.5573101136833,41.1689265631139,50.8576110250087
96.2339304853231,78.3299863571301,19.5929381763563,51.4513727042783
69.4388490635902,91.2142371758819,88.2714788196608,69.7656233731197
35.0309969158843,61.6752683650702,15.075256372802,50.6386727669025
32.9480228247121,58.447128906846,54.7073965193704,48.9731933160959
42.8272156743333,54.1696617379785,21.2692502653226,51.0495966551525
27.985797659494,48.6031447304413,44.6378306020051,30.7864280992862
23.9814003929496,74.7199888108298,85.3461319813505,30.7887574333145
40.8336162799969,63.7183563550934,64.5187690854073,48.5112842202807
69.4559555267915,7.98232583329082,45.7761254161596,51.4855215236495
17.1753830974922,94.794529909268,95.7893469370902,31.2250620914435
93.9101591007784,77.102276077494,39.1666164156049,50.0373312386581
53.3820674754679,82.5627345126122,87.8796011675149,70.0900790954247
53.475635452196,0.807972461916506,50.6811255356297,48.9700057403772
2.4406312732026,23.1280710082501,20.7647518487647,30.0002850430021
85.6579322367907,11.1775540048257,45.4261170001701,49.8301657849908
40.546200866811,2.97329688910395,20.7636846229434,49.5593255399255
81.2049546511844,47.6676216581836,68.9298174344003,47.2361599936589
65.0292580714449,65.308682853356,8.09085902292281,48.5716113593232
36.9224481051788,56.0938834678382,61.305679474026,50.2353015641433
5.92618829105049,44.0693467156962,52.8544472530484,31.3475003937445
22.1506951842457,81.2396669760346,36.7726839380339,30.3862241462678
1.85519692022353,39.0788649441674,74.783567013219,29.724703092828
92.481111199595,16.6600909782574,74.9382256763056,49.3925119015854
14.0608765184879,89.2340790480375,85.0633316440508,29.744600283586
21.022199257277,7.98639229033142,73.9714578958228,30.7636614167269
52.607456035912,85.081291384995,9.41262389533222,68.2218248227695
75.2659124089405,58.4888212615624,89.5773111842573,49.1174112360596
65.2834200300276,30.5315186735243,2.88179700728506,50.8500811171583
90.0449463631958,15.4396519530565,64.5353921689093,49.1167752348494
24.3201160337776,72.2756060771644,73.295613261871,28.9363643287595
19.0900862216949,15.894183004275,7.50917787663639,10.4058605122281
27.8687209822237,57.6993774855509,37.8838569391519,30.8930611865281
43.7546671833843,75.7239879341796,40.8184961648658,50.6045967030506
74.8788963770494,75.288976659067,95.643291529268,49.9703138034049
46.1677567800507,90.3319256845862,49.7294585686177,69.6718508069298
73.3199244597927,81.2033429043368,36.7213646415621,70.2438689510028
66.0526868188754,16.7657879646868,92.8507807897404,49.4443623626715
72.0631030388176,84.8991321166977,56.0481979278848,70.3013191841473
69.4512139074504,27.4956147419289,7.05499495379627,48.8230781918473
37.5379908131436,3.93006061203778,94.2160595674068,50.4250313469496
62.0900796027854,19.3679403280839,62.2747804969549,49.9703863608834
19.9633000185713,38.9422049047425,0.188051722943783,8.93676624625218
92.608020408079,68.3594391914085,48.3699141768739,49.7798499187468
62.2662344248965,33.1278962548822,42.7197250537574,48.9314033063315
30.357898469083,19.7695537703112,21.296984446235,49.9658856487201
71.5555703267455,99.140783585608,9.87425022758543,70.2678251485374
2.18742208089679,16.5582126472145,22.2898808540776,30.3912700101713
86.6970884613693,86.8268898921087,40.5334456590936,70.3700947344687
36.5309035172686,78.2997317845002,68.8413466326892,52.1183081321924
11.4485876867548,31.4673665910959,99.4309936650097,29.5599803302173
60.7820293167606,53.7788306828588,84.8464371403679,49.48629486018
90.0449748616666,69.0189645858482,17.3536367248744,51.076206556798
32.3304841062054,75.822843820788,57.3711674427614,50.7677826247599
26.2160957790911,31.0268621193245,51.7752917483449,29.2690748142207
19.4387504830956,59.5918973674998,5.76715990900993,8.73553039397141
52.2239603800699,2.33242835383862,84.6431582001969,48.5061387747829
78.3049287041649,49.378184042871,12.0258913841099,50.2112448451619
30.9915248770267,81.0832355637103,33.8180377148092,70.434883893618
35.1827790029347,21.1495544761419,22.1164203714579,49.8905038792075
89.7310636704788,22.3720233421773,68.0608795722947,51.5801240941457
10.0109095219523,50.3853485919535,38.4856730001047,31.1782561782709
13.516026828438,62.5339803751558,95.7563054282218,30.9449712666166
46.8851494370028,8.06421390734613,97.7522904286161,49.7633262834365
0.150515371933579,19.1764193354174,65.1758306892589,29.2009491037324
84.3412974849343,24.9328976729885,76.3209206284955,51.5059963089309
71.0884813917801,53.1485557556152,6.44499491900206,50.4318938764122
83.2426858600229,23.9315035287291,97.0048376126215,50.1674845217821
2.72936038672924,11.5443647140637,10.1198102813214,30.9072842035872
55.5816314183176,50.0594244105741,15.5999647686258,49.9896039004181
11.4991397596896,42.3382399370894,53.4729128703475,29.7193828132357
22.0415032235906,37.205954012461,89.4357773009688,29.1071345201037
11.9135892018676,64.1794262453914,4.93753673508763,9.62254047659955
71.06623952277,62.5373851042241,80.3151845466346,51.3416734122937
14.8203215096146,9.20943540986627,89.8906747577712,29.6840466229717
94.1523617133498,92.1953898621723,41.1886407062411,70.840552355299
51.2936682673171,53.2161368057132,58.5336584132165,50.365958829397
88.1440260447562,99.450278095901,29.9199601635337,69.4913424166136
21.0774568840861,60.302167898044,83.4886458236724,29.7526452400046
46.5168558526784,56.3605517381802,92.4512186087668,49.2237034860839
36.3443230045959,61.0006743576378,5.23914275690913,48.5453984735958
94.7006892878562,46.6748475795612,13.2892777444795,49.7435058719179
57.1227764943615,25.9516043122858,92.6773120416328,51.8703757197638
53.410564083606,82.5449535856023,53.0484500341117,69.8110645143087
21.5097777312621,24.2710549384356,89.5730471471325,29.704828011699
87.029670807533,30.5644400417805,3.01545914262533,50.3029871004649
30.1549911731854,12.6803760649636,29.7471701400355,51.1664970508169
81.2301574274898,65.5675911344588,3.69272839743644,50.8205016252043
32.5999980326742,34.7538440488279,50.0512645579875,49.3835697012939
33.2213140791282,94.9843548471108,94.6940436260775,70.8796237812432
87.3691110871732,61.0334233148023,22.7855673525482,49.1105716900887
15.2095242636278,56.9051959784701,84.9102071486413,31.1063314905821
14.1756623052061,99.4148946134374,24.5903030969203,29.3375402624544
1.60778451245278,50.4133969312534,61.4465608960018,30.0167358791903
68.5803667642176,97.9362928075716,6.5538287628442,69.1090625905906
70.5891591496766,24.2880968842655,63.8645903440192,49.8338750131576
82.4600698426366,34.1872731922194,29.9508243100718,49.6591870378056
98.6711035948247,56.3564648618922,95.7724320236593,50.0600768149708
52.0652859471738,8.48301150836051,40.6252983259037,49.02644906534
27.6425512041897,26.7912469804287,58.2127319416031,29.024550116243
9.77898573037237,5.87332586292177,67.6877933554351,28.1917267036138
43.4626313857734,14.2533676698804,54.6466065803543,49.9304931289715
11.8725624633953,18.5053885681555,7.37298605963588,9.72139979398163
44.8793999385089,69.949231017381,77.2288189502433,48.3088544249361
20.9428030531853,89.0076249837875,30.7939322199672,31.0959785956979
13.4966654004529,0.391445821151137,48.9173039793968,31.8114439665734
14.2677735071629,89.5618237787858,40.2645507827401,30.7352772735368
70.3043992631137,67.0753320446238,47.4585897987708,50.7517307743818
89.1080267960206,69.7030811104923,12.6562655204907,50.6663922293517
79.2740055825561,74.5172392809764,44.1577572841197,48.9038793181571
3.59429426025599,5.55254565551877,8.11144190374762,7.91418148155317
10.5882600415498,68.806993146427,18.3472826611251,28.2938754618573
78.1862352276221,91.1375386407599,15.0569110177457,70.9181245492486
31.8773020757362,52.9685593210161,23.5356975579634,50.4042776090887
46.9213795848191,92.438644496724,82.2263859212399,68.5172066611212
61.494279326871,5.09287065360695,80.3105674451217,48.3652159689426
98.1877696001902,89.0210767043754,30.9626231202856,69.8246312529765
91.0805175313726,66.9221717631444,56.1720630619675,49.5214239840999
30.5657610064372,18.4406586457044,78.7163137225434,49.0589579043616
86.3659455208108,78.620417858474,26.3442074880004,49.5740603019987
68.6265361960977,86.6130855400115,49.5766968699172,70.3621214459311
46.6884448193014,44.0512280445546,70.3350814059377,50.7288269782958
98.6576694762334,71.4958933414891,37.4586834572256,49.2659646529653
25.9054382331669,24.5862404815853,31.318268366158,29.9572228943749
7.60696160141379,1.01346485316753,1.87883898615837,11.0827992353131
43.5714921914041,35.3147756308317,31.0517801437527,49.3439322610019
34.9527979036793,40.7940588193014,44.1967512248084,50.9935373856183
96.7598156770691,79.6273059211671,56.6435140324757,49.9356370082791
29.5593318529427,99.3671649135649,84.1466990998015,30.3673316914849
88.7462644837797,58.4617465734482,32.0407642051578,49.1460508553384
34.2078033834696,53.9944464573637,65.5804828507826,50.3533533013978
67.9506888845935,18.0608861381188,27.5605548871681,49.4323561746267
70.4383224481717,14.9082329589874,5.72590809315443,50.4424398556855
17.6789463497698,63.2439248263836,71.5847282903269,28.9235590795471
60.5222884099931,3.34280608221889,29.2370639042929,48.3532130893727
23.7445765873417,45.720395934768,17.16116478201,28.5459792659306
86.6529506165534,98.8266532076523,21.6906975954771,68.9020883110772
62.6835223520175,31.5547709586099,10.2366518694907,52.2499719720284
51.0882339440286,60.7885671546683,59.7770517459139,49.5091161856494
25.9574151597917,9.92525478359312,60.5632426217198,31.1974198946723
66.3016814971343,64.911395474337,44.6139522828162,49.4173747497753
51.8456476042047,47.1563734812662,69.6694090031087,50.5525520768035
37.5923083163798,49.9576176516712,42.9411771474406,50.046874717555
31.660882034339,81.6056625684723,73.3856062171981,68.8236997749922
59.2618623981252,8.23874701745808,16.7415973264724,50.2619045266352
38.0472435615957,34.3938798410818,74.2939098039642,49.9392155464832
3.07979197241366,63.4925799677148,42.4327556742355,29.0801818915423
65.6452001538128,85.462790960446,24.9215395888314,69.0289707870888
39.8850120371208,39.9975508917123,45.8461623871699,50.6417182421855
84.1206971555948,76.8022244097665,52.7990978909656,48.3869616093363
